,p_value,batch_size,number_of_epochs,act,act_fin,train_score,val_score
1534,0.4,600,900,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1535,0.4,600,950,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1536,0.4,600,1000,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1537,0.4,600,1050,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1538,0.4,600,1100,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1539,0.4,600,1150,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1540,0.4,600,1200,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1541,0.4,600,1250,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1542,0.4,600,1300,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1543,0.4,600,1350,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1544,0.4,600,1400,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1545,0.4,600,1450,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1546,0.4,600,1500,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1547,0.4,600,1550,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1548,0.4,600,1600,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1549,0.4,600,1650,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1550,0.4,600,1700,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1551,0.4,600,1750,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1552,0.4,600,1800,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1553,0.4,600,1850,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1554,0.4,600,1900,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1555,0.4,600,1950,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1556,0.4,600,2000,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1557,0.4,600,2050,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1558,0.4,600,2100,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1559,0.4,600,2150,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1560,0.4,600,2200,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1561,0.4,600,2250,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1562,0.4,600,2300,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1563,0.4,600,2350,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1564,0.4,600,2400,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1565,0.4,600,2450,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1566,0.4,600,2500,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1567,0.4,600,2550,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1568,0.4,600,2600,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1569,0.4,600,2650,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1570,0.4,600,2700,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1571,0.4,600,2750,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1572,0.4,600,2800,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1573,0.4,600,2850,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1574,0.4,600,2900,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1575,0.4,600,2950,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1576,0.4,600,3000,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1577,0.4,600,3050,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1578,0.4,600,3100,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1579,0.4,600,3150,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1580,0.4,600,3200,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1581,0.4,600,3250,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1582,0.4,600,3300,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1583,0.4,600,3350,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1584,0.4,600,3400,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1585,0.4,600,3450,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1586,0.4,600,3500,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1587,0.4,600,3550,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1588,0.4,600,3600,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1589,0.4,600,3650,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1590,0.4,600,3700,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1591,0.4,600,3750,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1592,0.4,600,3800,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1593,0.4,600,3850,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1594,0.4,600,3900,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1595,0.4,600,3950,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1596,0.4,600,4000,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1597,0.4,600,4050,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1598,0.4,600,4100,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1599,0.4,600,4150,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1600,0.4,600,4200,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1601,0.4,600,4250,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1602,0.4,600,4300,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1603,0.4,600,4350,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1604,0.4,600,4400,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1605,0.4,600,4450,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1606,0.4,600,4500,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1607,0.4,600,4550,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1608,0.4,600,4600,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1609,0.4,600,4650,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1610,0.4,600,4700,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1611,0.4,600,4750,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1612,0.4,600,4800,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1613,0.4,600,4850,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1614,0.4,600,4900,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1615,0.4,600,4950,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1616,0.4,600,4999,Tanh(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1617,0.5,400,0,ReLU(),Sigmoid(),0.1420637240572932,0.14922813036020582
1618,0.5,400,50,ReLU(),Sigmoid(),0.1816230432142763,0.19261961519870108
1619,0.5,400,100,ReLU(),Sigmoid(),0.18369545485762656,0.19794072998481949
1620,0.5,400,150,ReLU(),Sigmoid(),0.18286727676465914,0.19261961519870108
1621,0.5,400,200,ReLU(),Sigmoid(),0.18493576275370321,0.19508448540706605
1622,0.5,400,250,ReLU(),Sigmoid(),0.18864266967908835,0.19671804774592722
1623,0.5,400,300,ReLU(),Sigmoid(),0.1858947733268533,0.19631347820029207
1624,0.5,400,350,ReLU(),Sigmoid(),0.18740936058009228,0.19631347820029207
1625,0.5,400,400,ReLU(),Sigmoid(),0.18465741648487205,0.19508448540706605
1626,0.5,400,450,ReLU(),Sigmoid(),0.19245486946927004,0.19876462596823058
1627,0.5,400,500,ReLU(),Sigmoid(),0.19204677892206268,0.19754018861305433
1628,0.5,400,550,ReLU(),Sigmoid(),0.19148239485263643,0.2028089609811582
1629,0.5,400,600,ReLU(),Sigmoid(),0.19351832263827184,0.20120671861000533
1630,0.5,400,650,ReLU(),Sigmoid(),0.19189008585014972,0.20037932669511616
1631,0.5,400,700,ReLU(),Sigmoid(),0.19408470094375463,0.19998679955118473
1632,0.5,400,750,ReLU(),Sigmoid(),0.1939247517612894,0.19998679955118473
1633,0.5,400,800,ReLU(),Sigmoid(),0.1950207147067367,0.2015952595646013
1634,0.5,400,850,ReLU(),Sigmoid(),0.1954265892144812,0.19671804774592722
1635,0.5,400,900,ReLU(),Sigmoid(),0.19647774250798855,0.2015952595646013
1636,0.5,400,950,ReLU(),Sigmoid(),0.19688197298884322,0.1991611532287249
1637,0.5,400,1000,ReLU(),Sigmoid(),0.1954265892144812,0.2036398299626433
1638,0.5,400,1050,ReLU(),Sigmoid(),0.19809317518936803,0.20439413360513542
1639,0.5,400,1100,ReLU(),Sigmoid(),0.19878239463484343,0.20522970584964184
1640,0.5,400,1150,ReLU(),Sigmoid(),0.20050890848038794,0.20643676740845984
1641,0.5,400,1200,ReLU(),Sigmoid(),0.20010690170958229,0.20559947299077733
1642,0.5,400,1250,ReLU(),Sigmoid(),0.19861308192850963,0.20439413360513542
1643,0.5,400,1300,ReLU(),Sigmoid(),0.20273900494674182,0.208844313774321
1644,0.5,400,1350,ReLU(),Sigmoid(),0.20251526815354595,0.20559947299077733
1645,0.5,400,1400,ReLU(),Sigmoid(),0.2022271819432265,0.208844313774321
1646,0.5,400,1450,ReLU(),Sigmoid(),0.20712202820556724,0.21193703438402778
1647,0.5,400,1500,ReLU(),Sigmoid(),0.20592954579129696,0.20680262168083535
1648,0.5,400,1550,ReLU(),Sigmoid(),0.20632727957266908,0.21074640121378085
1649,0.5,400,1600,ReLU(),Sigmoid(),0.20422647527910687,0.21074640121378085
1650,0.5,400,1650,ReLU(),Sigmoid(),0.2058215538837715,0.21074640121378085
1651,0.5,400,1700,ReLU(),Sigmoid(),0.20603676386474407,0.21074640121378085
1652,0.5,400,1750,ReLU(),Sigmoid(),0.20820696120942225,0.211593487659557
1653,0.5,400,1800,ReLU(),Sigmoid(),0.2093223241124767,0.21549616909393424
1654,0.5,400,1850,ReLU(),Sigmoid(),0.20833143496833995,0.21193703438402778
1655,0.5,400,1900,ReLU(),Sigmoid(),0.20981498632320317,0.21345849680586654
1656,0.5,400,1950,ReLU(),Sigmoid(),0.20990929881252765,0.21431190964143182
1657,0.5,400,2000,ReLU(),Sigmoid(),0.2127500485746996,0.2149635160115903
1658,0.5,400,2050,ReLU(),Sigmoid(),0.21187310780571278,0.21431190964143182
1659,0.5,400,2100,ReLU(),Sigmoid(),0.21314041079867121,0.21549616909393424
1660,0.5,400,2150,ReLU(),Sigmoid(),0.21604689545113798,0.21731484473993362
1661,0.5,400,2200,ReLU(),Sigmoid(),0.2144023574191172,0.2149635160115903
1662,0.5,400,2250,ReLU(),Sigmoid(),0.21836965376079992,0.21879191327566477
1663,0.5,400,2300,ReLU(),Sigmoid(),0.21664332981166415,0.2184873949579832
1664,0.5,400,2350,ReLU(),Sigmoid(),0.2177703668469196,0.21645220588235295
1665,0.5,400,2400,ReLU(),Sigmoid(),0.2180700850753956,0.21762308994819693
1666,0.5,400,2450,ReLU(),Sigmoid(),0.21884215445729643,0.21762308994819693
1667,0.5,400,2500,ReLU(),Sigmoid(),0.2217827303188662,0.22141390461123567
1668,0.5,400,2550,ReLU(),Sigmoid(),0.2223870975049302,0.21995868425234388
1669,0.5,400,2600,ReLU(),Sigmoid(),0.22339172290296117,0.22228610254534054
1670,0.5,400,2650,ReLU(),Sigmoid(),0.2224680823837549,0.22228610254534054
1671,0.5,400,2700,ReLU(),Sigmoid(),0.22399824623270964,0.22228610254534054
1672,0.5,400,2750,ReLU(),Sigmoid(),0.2271980796540839,0.22488492004567356
1673,0.5,400,2800,ReLU(),Sigmoid(),0.2263630927203512,0.2263072564400701
1674,0.5,400,2850,ReLU(),Sigmoid(),0.2258284705794788,0.22427656682442723
1675,0.5,400,2900,ReLU(),Sigmoid(),0.2271980796540839,0.22312684075881492
1676,0.5,400,2950,ReLU(),Sigmoid(),0.23226990701238714,0.22568421784894777
1677,0.5,400,3000,ReLU(),Sigmoid(),0.22927261773207208,0.22479706729510343
1678,0.5,400,3050,ReLU(),Sigmoid(),0.23413638113131233,0.22568421784894777
1679,0.5,400,3100,ReLU(),Sigmoid(),0.23183153830162312,0.22682639434406912
1680,0.5,400,3150,ReLU(),Sigmoid(),0.23233323418672813,0.2236545565589057
1681,0.5,400,3200,ReLU(),Sigmoid(),0.23728458352970982,0.23071311437723185
1682,0.5,400,3250,ReLU(),Sigmoid(),0.23611579339745806,0.22845266797419156
1683,0.5,400,3300,ReLU(),Sigmoid(),0.23944611301250263,0.22845266797419156
1684,0.5,400,3350,ReLU(),Sigmoid(),0.24018393596138016,0.23093941613220526
1685,0.5,400,3400,ReLU(),Sigmoid(),0.2436430367202273,0.23542352550851134
1686,0.5,400,3450,ReLU(),Sigmoid(),0.24254486438988246,0.23206327029997018
1687,0.5,400,3500,ReLU(),Sigmoid(),0.24332577585179888,0.23003705201580124
1688,0.5,400,3550,ReLU(),Sigmoid(),0.24774185565552473,0.2376543493369829
1689,0.5,400,3600,ReLU(),Sigmoid(),0.24967398814255026,0.2376543493369829
1690,0.5,400,3650,ReLU(),Sigmoid(),0.24660795657886672,0.23269331243469177
1691,0.5,400,3700,ReLU(),Sigmoid(),0.2509016711250457,0.2382327656098464
1692,0.5,400,3750,ReLU(),Sigmoid(),0.25047038883811196,0.23712854322035282
1693,0.5,400,3800,ReLU(),Sigmoid(),0.2544473490211463,0.24170461540970373
1694,0.5,400,3850,ReLU(),Sigmoid(),0.25522293443585986,0.23399871269545452
1695,0.5,400,3900,ReLU(),Sigmoid(),0.25700095765309816,0.24060919086804908
1696,0.5,400,3950,ReLU(),Sigmoid(),0.2577905337930052,0.2438901116817478
1697,0.5,400,4000,ReLU(),Sigmoid(),0.2592506343592452,0.2438901116817478
1698,0.5,400,4050,ReLU(),Sigmoid(),0.25997641683916195,0.24917614293296173
1699,0.5,400,4100,ReLU(),Sigmoid(),0.2581930768280116,0.24621903520208605
1700,0.5,400,4150,ReLU(),Sigmoid(),0.2593745039226905,0.2513436301694242
1701,0.5,400,4200,ReLU(),Sigmoid(),0.259602787456446,0.2482398956975228
1702,0.5,400,4250,ReLU(),Sigmoid(),0.26636287380309,0.247578177893842
1703,0.5,400,4300,ReLU(),Sigmoid(),0.269131309261565,0.24889784453807168
1704,0.5,400,4350,ReLU(),Sigmoid(),0.269819214314165,0.24996463806165697
1705,0.5,400,4400,ReLU(),Sigmoid(),0.2677857248913371,0.24996463806165697
1706,0.5,400,4450,ReLU(),Sigmoid(),0.27388671165959977,0.25247041954166183
1707,0.5,400,4500,ReLU(),Sigmoid(),0.27186933224394005,0.2534374745748922
1708,0.5,400,4550,ReLU(),Sigmoid(),0.27222484323456864,0.25229401191940215
1709,0.5,400,4600,ReLU(),Sigmoid(),0.27622877428151604,0.25769942455112954
1710,0.5,400,4650,ReLU(),Sigmoid(),0.2765639053861057,0.2565842924675552
1711,0.5,400,4700,ReLU(),Sigmoid(),0.2748657399581291,0.25762998633435286
1712,0.5,400,4750,ReLU(),Sigmoid(),0.2813972460944215,0.2670112156276838
1713,0.5,400,4800,ReLU(),Sigmoid(),0.28216307441029487,0.26799936576857875
1714,0.5,400,4850,ReLU(),Sigmoid(),0.2860755523546221,0.26809756097560977
1715,0.5,400,4900,ReLU(),Sigmoid(),0.28736182081456707,0.2701345896661477
1716,0.5,400,4950,ReLU(),Sigmoid(),0.28504019713655737,0.2731492914234031
1717,0.5,400,4999,ReLU(),Sigmoid(),0.2908938270721158,0.27519498402020215
1718,0.5,400,0,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1719,0.5,400,50,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1720,0.5,400,100,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1721,0.5,400,150,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1722,0.5,400,200,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1723,0.5,400,250,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1724,0.5,400,300,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1725,0.5,400,350,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1726,0.5,400,400,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1727,0.5,400,450,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1728,0.5,400,500,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1729,0.5,400,550,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1730,0.5,400,600,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1731,0.5,400,650,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1732,0.5,400,700,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1733,0.5,400,750,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1734,0.5,400,800,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1735,0.5,400,850,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1736,0.5,400,900,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1737,0.5,400,950,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1738,0.5,400,1000,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1739,0.5,400,1050,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1740,0.5,400,1100,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1741,0.5,400,1150,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1742,0.5,400,1200,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1743,0.5,400,1250,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1744,0.5,400,1300,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1745,0.5,400,1350,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1746,0.5,400,1400,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1747,0.5,400,1450,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1748,0.5,400,1500,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1749,0.5,400,1550,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1750,0.5,400,1600,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1751,0.5,400,1650,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1752,0.5,400,1700,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1753,0.5,400,1750,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1754,0.5,400,1800,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1755,0.5,400,1850,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1756,0.5,400,1900,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1757,0.5,400,1950,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1758,0.5,400,2000,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1759,0.5,400,2050,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1760,0.5,400,2100,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1761,0.5,400,2150,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1762,0.5,400,2200,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1763,0.5,400,2250,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1764,0.5,400,2300,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1765,0.5,400,2350,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1766,0.5,400,2400,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1767,0.5,400,2450,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1768,0.5,400,2500,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1769,0.5,400,2550,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1770,0.5,400,2600,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1771,0.5,400,2650,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1772,0.5,400,2700,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1773,0.5,400,2750,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1774,0.5,400,2800,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1775,0.5,400,2850,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1776,0.5,400,2900,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1777,0.5,400,2950,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1778,0.5,400,3000,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1779,0.5,400,3050,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1780,0.5,400,3100,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1781,0.5,400,3150,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1782,0.5,400,3200,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1783,0.5,400,3250,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1784,0.5,400,3300,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1785,0.5,400,3350,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1786,0.5,400,3400,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1787,0.5,400,3450,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1788,0.5,400,3500,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1789,0.5,400,3550,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1790,0.5,400,3600,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1791,0.5,400,3650,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1792,0.5,400,3700,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1793,0.5,400,3750,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1794,0.5,400,3800,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1795,0.5,400,3850,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1796,0.5,400,3900,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1797,0.5,400,3950,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1798,0.5,400,4000,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
1799,0.5,400,4050,ReLU(),Softmax(dim=None),0.1420637240572932,0.14922813036020582
